Model,Scenario,Category,Category_name,Category_subset,Subset_Ch4,Category_Vetting_historical,IMP_marker,Literature Reference (if applicable),Policy_category,Policy_category_name,Project_study,CO2 emissions 2030 Gt CO2/yr,CO2 emissions 2050 Gt CO2/yr,CO2 emissions 2100 Gt CO2/yr,COVID,GDP|MER-per-capita-in-2100,GDP|MER-per-capita-in-2100_bin,GHG emissions 2030 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2050 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions 2100 Gt CO2-equiv/yr (Harmonized-Infilled),GHG emissions reductions 2019-2030 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2040 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2050 % modelled Harmonized-Infilled,CO2 emissions reductions 2019-2020 % modelled Native,CO2 emissions reductions 2019-2030 % modelled Native,CO2 emissions reductions 2019-2040 % modelled Native,CO2 emissions reductions 2019-2050 % modelled Native,CO2 emissions reductions 2019-2100 % modelled Native,CH4 emissions reductions 2019-2030 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2040 % modelled Harmonized-Infilled,CH4 emissions reductions 2019-2050 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2030 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2040 % modelled Harmonized-Infilled,N2O emissions reductions 2019-2050 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2030 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2040 % modelled Harmonized-Infilled,FGA emissions reductions 2019-2050 % modelled Harmonized-Infilled,GHG emissions reductions 2019-2020 % modelled Native-with-Infilled,GHG emissions reductions 2019-2030 % modelled Native-with-Infilled,GHG emissions reductions 2019-2040 % modelled Native-with-Infilled,GHG emissions reductions 2019-2050 % modelled Native-with-Infilled,GHG emissions reductions 2019-2100 % modelled Native-with-Infilled,Year of 50% CO2 emissions reductions 2019 modelled vs Harmonized-Infilled,Peak Emissions|CO2,Peak Emissions|GHGs,Population-in-2100,Population-in-2100_bin,Time horizon,Vetting_future,Vetting_historical,Climate impacts,Regional_scope,Scenario_scope,Sectoral_scope,Ssp_family,Technology_category_name,Year of peak CO2 Emissions (Harm-Infilled),Year of peak GHG Emissions,Year of netzero CO2 emissions (Harm-Infilled) Table SPM2,Year of netzero GHG emissions (Harm-Infilled) Table SPM2,"Cumulative net-negative CO2 (post net-zero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020 to netzero, Gt CO2) (Harm-Infilled)","Cumulative net CO2 (2020-2100, Gt CO2) (Harm-Infilled)",Median peak warming (MAGICCv7.5.3),P33 peak warming (MAGICCv7.5.3),P67 peak warming (MAGICCv7.5.3),Median warming in 2100 (MAGICCv7.5.3),Median year of peak warming (MAGICCv7.5.3),Median warming at year of netzero Emissions|CO2 (MAGICCv7.5.3),P67 warming at year of netzero (MAGICCv7.5.3) (Harm-Infilled),Exceedance Probability 1.5C (MAGICCv7.5.3),Exceedance Probability 2.0C (MAGICCv7.5.3),Exceedance Probability 3.0C (MAGICCv7.5.3),Category_FaIRv1.6.2,Category_name_FaIRv1.6.2,Median peak warming (FaIRv1.6.2),P33 peak warming (FaIRv1.6.2),P67 peak warming (FaIRv1.6.2),Median warming in 2100 (FaIRv1.6.2),Median year of peak warming (FaIRv1.6.2),Exceedance Probability 1.5C (FaIRv1.6.2),Exceedance Probability 2.0C (FaIRv1.6.2),Exceedance Probability 3.0C (FaIRv1.6.2),IMP_color_rgb,IMP_color_hex,Category_color_rgb,Category_color_hex
TIAM-ECN 1.1,EN_NPi2020_1600f,C5,C5: limit warming to 2.5¡C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,40.80959728,30.22457506,-2.609766891,FALSE,,,50.68491874,41.12231255,6.95512444,8.296616371,16.93955081,25.59808131,1.310903151,13.41295939,26.18614785,-0.740681818,1.099826486,13.69979753,26.7521388,106.3246495,31.96346105,34.37836095,34.72615634,0.280284309,-6.553052621,-10.47062044,,,,-1.256726379,7.66399091,16.84084797,25.9196794,87.28108251,2060,41.56905402,55.51198472,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2015,2020,2080,inf,-63906.80814,1500.073732,1436.431768,2.019325415,1.845148217,2.208917838,1.990991081,2093,2.002748201,2.175405627,0.933333333,0.52,0.051666667,C4,C4: limit warming to 2¡C (>50%),1.927395175,1.7743864,2.094247692,1.909333066,2095,0.928475637,0.428252123,0.017881091,,,"140, 167, 208",8CA7D0
TIAM-ECN 1.1,EN_NPi2020_2000,C5,C5: limit warming to 2.5¡C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,42.2690722,35.86382036,1.22E-05,FALSE,,,53.31322281,47.73272242,8.27486148,4.068871073,9.829682048,14.11035186,-1.574394805,6.744497132,12.60416723,-0.817370477,-1.633593736,7.300941775,13.76747208,99.99997058,31.08646646,33.2968691,33.36677178,0.105062448,-7.091753406,-11.12557909,,,,-1.351042414,3.578214568,9.933830827,14.7889248,85.07988723,2069,42.2690722,55.89224125,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2030,2020,2090,inf,-4420.328664,1836.890594,1832.90865,2.178520363,1.984317912,2.387675613,2.162051321,2093,2.164025852,2.366713394,0.966666667,0.653333333,0.096666667,C5,C5: limit warming to 2.5¡C (>50%),2.075542354,1.906997994,2.260190204,2.065022938,2095,0.964684846,0.576665177,0.040679481,,,"140, 167, 208",8CA7D0
TIAM-ECN 1.1,EN_NPi2020_2000f,C5,C5: limit warming to 2.5¡C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,42.30669484,35.93787825,-0.695415291,FALSE,,,53.35345702,47.82808925,7.545600694,4.010788642,9.665878159,13.95158206,-1.643994176,6.535301277,12.44117996,-0.820510085,-1.698755489,7.09931941,13.61089522,101.6716709,31.05596727,33.23014406,33.16119792,0.099764562,-7.098380969,-11.13143978,,,,-1.353557494,3.521700969,9.772869169,14.63381323,86.34083214,2069,42.30669484,55.90260871,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2030,2020,2089,inf,-12174.23479,1844.312749,1832.498037,2.182924621,1.987160203,2.389016185,2.160591114,2093,2.163921919,2.362683553,0.968333333,0.656666667,0.096666667,C5,C5: limit warming to 2.5¡C (>50%),2.078192354,1.91042976,2.261647341,2.064789181,2094,0.965131873,0.580241395,0.041126509,,,"140, 167, 208",8CA7D0
TIAM-ECN 1.1,EN_NPi2020_2500,C5,C5: limit warming to 2.5¡C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,43.43680241,38.92793811,13.44349146,FALSE,,,59.26693505,49.86368875,22.03174849,-6.117813772,6.895910207,10.71875688,-3.399951014,2.041580065,5.932420037,-0.933196332,-3.286735575,2.84934892,7.434722949,68.03322826,-11.510813,31.29562089,31.60354361,-12.82266568,-7.264048349,-11.4855487,,,,-1.416901384,-6.22392082,7.083944983,11.49085298,61.533146,2080,43.43680241,59.26693505,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2030,2030,,inf,0,2351.904548,2351.904548,2.421859514,2.205206728,2.654142927,2.421859514,2100,2.421859514,2.654142927,0.991666667,0.805,0.168333333,C5,C5: limit warming to 2.5¡C (>50%),2.290673938,2.101610445,2.494202869,2.290673938,2100,0.992400536,0.763969602,0.091193563,,,"140, 167, 208",8CA7D0
TIAM-ECN 1.1,EN_NPi2020_2500f,C5,C5: limit warming to 2.5¡C (>50%),C5,NA,C5,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,43.43679835,38.92778993,13.44344133,FALSE,,,59.26698049,49.86350465,22.0316562,-6.117838965,6.89593295,10.71913378,-3.399933175,2.041530221,5.932795382,-0.933198168,-3.286717003,2.849300005,7.435083265,68.03335022,-11.510838,31.29566641,31.60387719,-12.82321129,-7.263184071,-11.48476587,,,,-1.416909724,-6.223937723,7.083981098,11.49123672,61.53333731,2080,43.43679835,59.26698049,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2030,2030,,inf,0,2351.904722,2351.904722,2.421857984,2.205205362,2.654141387,2.421857984,2100,2.421857984,2.654141387,0.991666667,0.805,0.168333333,C5,C5: limit warming to 2.5¡C (>50%),2.290673075,2.101609845,2.494202298,2.290673075,2100,0.992400536,0.763969602,0.091193563,,,"140, 167, 208",8CA7D0
TIAM-ECN 1.1,EN_NPi2020_3000,C6,C6: limit warming to 3¡C (>50%),C6,NA,C6,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,43.99770448,41.23626869,25.27383061,FALSE,,,60.397517,55.38651674,39.95191009,-7.517413559,2.142758118,1.402982751,-4.436998026,-0.920681875,0.567726001,-0.971731835,-4.259390566,0.00516209,2.284260182,40.10973509,-11.49372556,30.38787811,30.37173934,-12.85015704,-7.365059668,-11.73332816,,,,-1.531643617,-7.572506623,2.480993885,2.484563516,31.14054024,inf,43.99770448,60.397517,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2030,2030,,inf,0,2856.233929,2856.233929,2.830882134,2.584942014,3.090616849,2.830882134,2100,2.830882134,3.090616849,1,0.955,0.391666667,C6,C6: limit warming to 3¡C (>50%),2.669741388,2.455250299,2.908427556,2.669741388,2100,0.998658918,0.949038891,0.271792579,,,"250, 193, 130",FAC182
TIAM-ECN 1.1,EN_NPi2020_3000f,C6,C6: limit warming to 3¡C (>50%),C6,NA,C6,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,43.99771576,41.23634408,25.27394498,FALSE,,,60.39748001,55.38662378,39.95201967,-7.517686004,2.142457073,1.402481967,-4.4374581,-0.921028865,0.567140922,-0.971688776,-4.259896328,0.004765942,2.283632563,40.10918888,-11.49357593,30.38782401,30.37152739,-12.84960388,-7.365913778,-11.73405997,,,,-1.531593302,-7.572813567,2.480652097,2.484019196,31.14007893,inf,43.99771576,60.39748001,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2030,2030,,inf,0,2856.234471,2856.234471,2.830882915,2.584942692,3.090617152,2.830882915,2100,2.830882915,3.090617152,1,0.955,0.391666667,C6,C6: limit warming to 3¡C (>50%),2.669741918,2.455250933,2.908428257,2.669741918,2100,0.998658918,0.949038891,0.271792579,,,"250, 193, 130",FAC182
TIAM-ECN 1.1,EN_NPi2020_800,C3,C3: limit warming to 2¡C (>67%),C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,23.97658242,8.40097851,2.88E-06,FALSE,,,32.60042364,15.09643415,7.98355157,38.78413679,51.16124053,71.65247733,40.49497238,58.01163143,80.05162035,-0.246564858,39.06850378,56.75231918,78.65066082,99.99999268,38.52413903,39.40149148,46.32190309,1.482338221,-5.561756064,53.77380873,,,,-0.599711848,37.60932888,50.29779222,70.92813114,84.90274251,2036,39.44708687,54.30853154,,,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2015,2015,2067,inf,-15525.49678,669.710942,654.2505796,1.560921434,1.430816343,1.704193859,1.548470319,2094,1.52218848,1.643042645,0.576666667,0.133333333,0.003333333,C3,C3: limit warming to 2¡C (>67%),1.515786107,1.396959288,1.654467327,1.505649095,2096,0.517657577,0.090299508,0.001341082,,,"111, 120, 153",6F7899
TIAM-ECN 1.1,EN_NPi2020_800f,C3,C3: limit warming to 2¡C (>67%),C3x_NZGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,29.79505331,14.528442,-9.325142,FALSE,,,39.08220333,22.28838359,-0.190377093,28.27232274,39.37824865,59.09406715,27.29862892,43.86232108,64.89868309,-0.536850485,26.33399886,43.12316044,64.07953314,123.0557037,38.14576962,38.87107132,46.23182517,1.309245537,-5.625728322,53.43333797,,,,-1.013034541,27.32094275,38.81669268,58.72368404,99.6912634,2043,40.66327442,54.53186274,,,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2015,2020,2068,2087,-236747.0794,881.2747804,644.7408573,1.675877566,1.536761763,1.807721173,1.571656126,2069,1.673046116,1.805045565,0.721666667,0.181666667,0.003333333,C3,C3: limit warming to 2¡C (>67%),1.600091514,1.478781432,1.736530258,1.53206962,2070,0.640143049,0.12606169,0.001788109,,,"111, 120, 153",6F7899
TIAM-ECN 1.1,EN_NPi2020_900,C3,C3: limit warming to 2¡C (>67%),C3y_+veGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,27.20618658,10.82387806,-4.39E-06,FALSE,,,35.79605455,17.51572142,7.999026828,33.76336201,46.70965218,67.5890957,33.41621047,51.68732831,74.20523619,-0.473133026,32.28485942,50.70838466,73.05978836,100.0000109,38.53952207,39.16196305,46.34597193,1.317991791,-5.550141362,53.6114369,,,,-0.850246874,32.70614182,45.97434071,66.98794098,85.10806215,2040,40.36749801,54.30853154,,,2100,Warning,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T1: Non-standard technology assumptions,2015,2015,2068,inf,-15131.70864,767.4407527,752.332767,1.590568877,1.439066412,1.739321064,1.584677065,2100,1.501453477,1.617865952,0.605,0.148333333,0.003333333,C3,C3: limit warming to 2¡C (>67%),1.548355779,1.424556631,1.691618169,1.546309583,2100,0.562360304,0.112203844,0.001788109,,,"111, 120, 153",6F7899
TIAM-ECN 1.1,EN_NPi2020_900f,C3,C3: limit warming to 2¡C (>67%),C3x_NZGHGs,Limit to 2C (>67%) immediate 2020 action,C3,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P2a,P2a: Immediate global action without transfers,ENGAGE,32.0215359,16.59507639,-8.65535476,FALSE,,,42.06884061,24.35381443,-0.365804057,23.21978864,35.18068077,55.55163888,22.29617043,39.85775539,59.96465193,-0.635073489,21.56641118,39.29127898,59.35199978,121.2004364,37.87314285,37.74234987,46.0736318,1.180065465,-5.752441733,53.19282238,,,,-1.096270404,22.43363825,34.75020244,55.28111278,100.000842,2046,41.08558166,54.91265911,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2015,2020,2070,2087,-212176.2053,955.2292931,743.655637,1.652972787,1.513505215,1.788125316,1.586418728,2081,1.642810756,1.765132712,0.68,0.178333333,0.003333333,C3,C3: limit warming to 2¡C (>67%),1.588070933,1.463565714,1.724854303,1.552587852,2083,0.626285203,0.124273581,0.001788109,,,"111, 120, 153",6F7899
TIAM-ECN 1.1,EN_NPi2100,C7,C7: limit warming to 4¡C (>50%),C7,NA,C7,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P1b,P1b: Current policies,ENGAGE,46.00157374,47.21500637,49.95935337,FALSE,,,61.67277467,65.36956266,73.92291832,-8.097947678,-8.96009825,-14.57755228,-6.369510752,-5.549637777,-11.11312677,-1.267655087,-5.81346231,-4.138825267,-8.604616993,-14.91720229,-12.05104797,-14.18715803,-17.27341908,-12.9399845,-23.98313255,-33.05010291,,,,-1.75001352,-8.028216176,-8.134466372,-12.86065367,-24.77649713,inf,49.95935337,73.92291832,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,T0: Standard technology assumptions,2100,2100,,inf,0,3645.436052,3645.436052,3.443468288,3.167246559,3.750145631,3.443468288,2100,3.443468288,3.750145631,1,1,0.766666667,C7,C7: limit warming to 4¡C (>50%),3.166957533,2.917391538,3.438159437,3.166957533,2100,1,0.995976755,0.60885114,,,"241, 136, 114",F18872
TIAM-ECN 1.1,EN_NPi2100_COV,C7,C7: limit warming to 4¡C (>50%),C7,NA,C7,non-IMP,https://doi.org/10.1038/s41558-021-01215-2; https://doi.org/10.1088/1748-9326/ac09ae; https://doi.org/10.1038/s41893-021-00772-w,P1b,P1b: Current policies,ENGAGE,44.55614021,44.93668031,49.10322151,TRUE,,,60.26902355,63.26365685,74.12590404,-8.561641916,-8.201995965,-13.95582768,-6.712331099,-3.896110526,-9.52530332,-0.868786454,-6.604866949,-2.987449629,-7.515345877,-17.48419793,-11.85703552,-14.01570808,-16.9534068,-12.83314209,-23.86981646,-32.92415811,,,,-1.308347764,-8.6837791,-7.587385522,-12.44310075,-28.73312907,inf,49.10322151,74.12590404,,,2100,Pass,Pass,no,global,Global integrated scenario,integrated/energy-emissions,2,,2100,2100,,inf,0,3507.749958,3507.749958,3.412538722,3.13933028,3.722998355,3.412538722,2100,3.412538722,3.722998355,1,0.998333333,0.755,C7,C7: limit warming to 4¡C (>50%),3.141437241,2.892817471,3.407418367,3.141437241,2100,1,0.995976755,0.596334376,,,"241, 136, 114",F18872
TIAM-ECN AFR 1.1,2DC,failed-vetting,failed-vetting,no-climate-assessment,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1016/j.enpol.2018.03.017,P2,P2: Immediate global action,,24.15675976,9.89464878,,FALSE,,,,,,,,,,,,1.837179798,22.93478262,48.88935962,68.43395941,,,,,,,,,,,,,,,,,33.64938565,,,,2050,Warning,Fail,no,multinonglobal,National/regional integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-ECN AFR 1.1,CAP,failed-vetting,failed-vetting,no-climate-assessment,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1016/j.enpol.2018.03.017,P1d,P1d: Other policies,,31.79941445,25.85131282,,FALSE,,,,,,,,,,,,1.149162709,10.44735734,19.25581711,27.19823874,,,,,,,,,,,,,,,,,37.1414193,,,,2050,Warning,Fail,no,multinonglobal,National/regional integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-ECN AFR 1.1,REF,failed-vetting,failed-vetting,no-climate-assessment,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1016/j.enpol.2018.03.017,P1,P1: Reference (baseline or current policies),,47.13646229,55.39007862,,FALSE,,,,,,,,,,,,-0.441731195,-14.40073711,-23.79938907,-34.43235905,,,,,,,,,,,,,,,,,57.10264057,,,,2050,Pass,Fail,no,multinonglobal,National/regional integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-ECN AFR 1.1,TAX,failed-vetting,failed-vetting,no-climate-assessment,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1016/j.enpol.2018.03.017,P1d,P1d: Other policies,,33.10510954,21.96996897,,FALSE,,,,,,,,,,,,0.589162871,8.526262027,29.63791635,39.2941086,,,,,,,,,,,,,,,,,37.04372681,,,,2050,Warning,Fail,no,multinonglobal,National/regional integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-ECN ETH 1.1,RCP2.6,failed-vetting,failed-vetting,no-climate-assessment,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1016/j.esr.2017.11.001,P2,P2: Immediate global action,,24.18773096,9.904943254,,FALSE,,,,,,,,,,,,0.754190253,22.0178676,48.29193142,68.0660994,,,,,,,,,,,,,,,,,33.12236245,,,,2050,Warning,Fail,no,national,National/regional integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-ECN ETH 1.1,baseline,failed-vetting,failed-vetting,no-climate-assessment,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1016/j.esr.2017.11.001,P1a,P1a: Baseline,,47.07462508,55.2859232,,FALSE,,,,,,,,,,,,-1.357865637,-15.4210626,-24.89783561,-35.55413328,,,,,,,,,,,,,,,,,55.2859232,,,,2050,Pass,Fail,no,national,National/regional integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-ECN KEN 1.1,CAP,failed-vetting,failed-vetting,no-climate-assessment,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1016/j.renene.2017.06.026,,P???: Unknown,,31.96478914,22.3639721,,FALSE,,,,,,,,,,,,0.118425012,9.068145348,20.83986553,36.38007586,,,,,,,,,,,,,,,,,35.52712964,,,,2050,Warning,Fail,no,national,National/regional integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-ECN KEN 1.1,NDC,failed-vetting,failed-vetting,no-climate-assessment,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1016/j.renene.2017.06.026,P1c,P1c: NDC,,31.87982571,25.93989386,,FALSE,,,,,,,,,,,,0.107455089,9.431566056,18.29125946,26.30651168,,,,,,,,,,,,,,,,,35.54012448,,,,2050,Warning,Fail,no,national,National/regional integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-ECN KEN 1.1,REF,failed-vetting,failed-vetting,no-climate-assessment,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1016/j.renene.2017.06.026,P1,P1: Reference (baseline or current policies),,47.13832624,55.43002609,,FALSE,,,,,,,,,,,,-1.36867671,-15.45946805,-25.01204027,-35.76895567,,,,,,,,,,,,,,,,,55.43002609,,,,2050,Pass,Fail,no,national,National/regional integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
TIAM-ECN KEN 1.1,TAX,failed-vetting,failed-vetting,no-climate-assessment,NA,failed_Vetting_historical_failed-vetting,non-IMP,https://doi.org/10.1016/j.renene.2017.06.026,,P???: Unknown,,33.09776792,22.00397679,,FALSE,,,,,,,,,,,,-0.427148496,7.605772393,28.82922518,38.57469649,,,,,,,,,,,,,,,,,35.97534759,,,,2050,Warning,Fail,no,national,National/regional integrated scenario,integrated/energy-emissions,2,,,,,,,,,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,no-climate-assessment,,,,
